Time,Channel A
(s),(V)

-0.26826007,1.88985900
-0.26824007,1.88985900
-0.26822007,1.88985900
-0.26820007,1.93487300
-0.26818007,1.88985900
-0.26816007,1.93487300
-0.26814007,1.93487300
-0.26812007,1.93487300
-0.26810007,1.93487300
-0.26808007,1.93487300
-0.26806007,1.88985900
-0.26804007,1.88985900
-0.26802007,1.88985900
-0.26800007,1.88985900
-0.26798007,1.88985900
-0.26796007,1.93487300
-0.26794007,1.84484400
-0.26792007,1.84484400
-0.26790007,1.84484400
-0.26788007,1.84484400
-0.26786007,1.84484400
-0.26784007,1.84484400
-0.26782007,1.88985900
-0.26780007,1.84484400
-0.26778007,1.84484400
-0.26776007,1.88985900
-0.26774007,1.88985900
-0.26772007,1.93487300
-0.26770007,1.93487300
-0.26768007,1.93487300
-0.26766007,1.93487300
-0.26764007,1.93487300
-0.26762007,1.93487300
-0.26760007,1.93487300
-0.26758007,1.93487300
-0.26756007,1.88985900
-0.26754007,1.88985900
-0.26752007,1.88985900
-0.26750007,1.93487300
-0.26748007,1.88985900
-0.26746007,1.88985900
-0.26744007,1.88985900
-0.26742007,1.93487300
-0.26740007,1.88985900
-0.26738007,1.88985900
-0.26736007,1.84484400
-0.26734007,1.88985900
-0.26732007,1.88985900
-0.26730007,1.93487300
-0.26728007,1.88985900
-0.26726007,1.93487300
-0.26724007,1.84484400
-0.26722007,1.93487300
-0.26720007,1.84484400
-0.26718007,1.93487300
-0.26716007,1.88985900
-0.26714007,1.88985900
-0.26712007,1.88985900
-0.26710007,1.88985900
-0.26708007,1.88985900
-0.26706007,1.93487300
-0.26704007,1.88985900
-0.26702007,1.88985900
-0.26700007,1.88985900
-0.26698007,1.88985900
-0.26696007,1.88985900
-0.26694007,1.84484400
-0.26692007,1.84484400
-0.26690007,1.84484400
-0.26688007,1.84484400
-0.26686007,1.93487300
-0.26684007,1.88985900
-0.26682007,1.88985900
-0.26680007,1.88985900
-0.26678007,1.88985900
-0.26676007,1.93487300
-0.26674007,1.93487300
-0.26672007,1.93487300
-0.26670007,1.93487300
-0.26668007,1.93487300
-0.26666007,1.93487300
-0.26664007,1.93487300
-0.26662007,1.93487300
-0.26660007,1.93487300
-0.26658007,1.88985900
-0.26656007,1.93487300
-0.26654007,1.88985900
-0.26652007,1.88985900
-0.26650007,1.84484400
-0.26648007,1.88985900
-0.26646007,1.84484400
-0.26644007,1.84484400
-0.26642007,1.84484400
-0.26640007,1.84484400
-0.26638007,1.84484400
-0.26636007,1.88985900
-0.26634007,1.88985900
-0.26632007,1.93487300
-0.26630007,1.93487300
-0.26628007,1.93487300
-0.26626007,1.88985900
-0.26624007,1.93487300
-0.26622007,1.88985900
-0.26620007,1.93487300
-0.26618007,1.93487300
-0.26616007,1.97988800
-0.26614007,1.93487300
-0.26612007,1.93487300
-0.26610007,1.93487300
-0.26608007,1.93487300
-0.26606007,1.84484400
-0.26604007,1.84484400
-0.26602007,1.88985900
-0.26600007,1.88985900
-0.26598007,1.84484400
-0.26596007,1.84484400
-0.26594007,1.84484400
-0.26592007,1.88985900
-0.26590007,1.88985900
-0.26588007,1.93487300
-0.26586007,1.93487300
-0.26584007,1.88985900
-0.26582007,1.93487300
-0.26580007,1.88985900
-0.26578007,1.93487300
-0.26576007,1.88985900
-0.26574007,1.93487300
-0.26572007,1.88985900
-0.26570007,1.93487300
-0.26568007,1.84484400
-0.26566007,1.93487300
-0.26564007,1.84484400
-0.26562007,1.88985900
-0.26560007,1.84484400
-0.26558007,1.84484400
-0.26556007,1.84484400
-0.26554007,1.84484400
-0.26552007,1.88985900
-0.26550007,1.88985900
-0.26548007,1.84484400
-0.26546007,1.93487300
-0.26544007,1.93487300
-0.26542007,1.93487300
-0.26540007,1.93487300
-0.26538007,1.93487300
-0.26536007,1.93487300
-0.26534007,1.93487300
-0.26532007,1.88985900
-0.26530007,1.93487300
-0.26528007,1.88985900
-0.26526007,1.88985900
-0.26524007,1.88985900
-0.26522007,1.93487300
-0.26520007,1.88985900
-0.26518007,1.84484400
-0.26516007,1.84484400
-0.26514007,1.88985900
-0.26512007,1.84484400
-0.26510007,1.84484400
-0.26508007,1.84484400
-0.26506007,1.88985900
-0.26504007,1.84484400
-0.26502007,1.93487300
-0.26500007,1.88985900
-0.26498007,1.84484400
-0.26496007,1.88985900
-0.26494007,1.84484400
-0.26492007,1.93487300
-0.26490007,1.88985900
-0.26488007,1.93487300
-0.26486007,1.88985900
-0.26484007,1.93487300
-0.26482007,1.93487300
-0.26480007,1.88985900
-0.26478007,1.88985900
-0.26476007,1.93487300
-0.26474007,1.88985900
-0.26472007,1.93487300
-0.26470007,1.84484400
-0.26468007,1.88985900
-0.26466007,1.84484400
-0.26464007,1.88985900
-0.26462007,1.84484400
-0.26460007,1.84484400
-0.26458007,1.84484400
-0.26456007,1.84484400
-0.26454007,1.84484400
-0.26452007,1.84484400
-0.26450007,1.88985900
-0.26448007,1.88985900
-0.26446007,1.93487300
-0.26444007,1.88985900
-0.26442007,1.93487300
-0.26440007,1.88985900
-0.26438007,1.93487300
-0.26436007,1.88985900
-0.26434007,1.93487300
-0.26432007,1.88985900
-0.26430007,1.88985900
-0.26428007,1.88985900
-0.26426007,1.93487300
-0.26424007,1.88985900
-0.26422007,1.88985900
-0.26420007,1.88985900
-0.26418007,1.93487300
-0.26416007,1.84484400
-0.26414007,1.88985900
-0.26412007,1.84484400
-0.26410007,1.93487300
-0.26408007,1.84484400
-0.26406007,1.84484400
-0.26404007,1.84484400
-0.26402007,1.88985900
-0.26400007,1.88985900
-0.26398007,1.93487300
-0.26396007,1.88985900
-0.26394007,1.88985900
-0.26392007,1.88985900
-0.26390007,1.93487300
-0.26388007,1.88985900
-0.26386007,1.88985900
-0.26384007,1.88985900
-0.26382007,1.93487300
-0.26380007,1.88985900
-0.26378007,1.88985900
-0.26376007,1.84484400
-0.26374007,1.88985900
-0.26372007,1.88985900
-0.26370007,1.84484400
-0.26368007,1.88985900
-0.26366007,1.88985900
-0.26364007,1.88985900
-0.26362007,1.88985900
-0.26360007,1.93487300
-0.26358007,1.88985900
-0.26356007,1.88985900
-0.26354007,1.84484400
-0.26352007,1.88985900
-0.26350007,1.93487300
-0.26348007,1.93487300
-0.26346007,1.93487300
-0.26344007,1.88985900
-0.26342007,1.93487300
-0.26340007,1.93487300
-0.26338007,1.88985900
-0.26336007,1.88985900
-0.26334007,1.84484400
-0.26332007,1.88985900
-0.26330007,1.88985900
-0.26328007,1.88985900
-0.26326007,1.88985900
-0.26324007,1.88985900
-0.26322007,1.88985900
-0.26320007,1.88985900
-0.26318007,1.93487300
-0.26316007,1.88985900
-0.26314007,1.84484400
-0.26312007,1.88985900
-0.26310007,1.93487300
-0.26308007,1.84484400
-0.26306007,1.84484400
-0.26304007,1.84484400
-0.26302007,1.88985900
-0.26300007,1.88985900
-0.26298007,1.93487300
-0.26296007,1.88985900
-0.26294007,1.88985900
-0.26292007,1.84484400
-0.26290007,1.88985900
-0.26288007,1.88985900
-0.26286007,1.88985900
-0.26284007,1.88985900
-0.26282007,1.88985900
-0.26280007,1.84484400
-0.26278007,1.88985900
-0.26276007,1.84484400
-0.26274007,1.84484400
-0.26272007,1.88985900
-0.26270007,1.88985900
-0.26268007,1.88985900
-0.26266007,1.88985900
-0.26264007,1.88985900
-0.26262007,1.88985900
-0.26260007,1.93487300
-0.26258007,1.93487300
-0.26256007,1.93487300
-0.26254007,1.93487300
-0.26252007,1.93487300
-0.26250007,1.88985900
-0.26248007,1.88985900
-0.26246007,1.88985900
-0.26244007,1.93487300
-0.26242007,1.88985900
-0.26240007,1.93487300
-0.26238007,1.93487300
-0.26236007,1.93487300
-0.26234007,1.88985900
-0.26232007,1.88985900
-0.26230007,1.93487300
-0.26228007,1.93487300
-0.26226007,1.93487300
-0.26224007,1.93487300
-0.26222007,1.84484400
-0.26220007,1.88985900
-0.26218007,1.88985900
-0.26216007,1.88985900
-0.26214007,1.88985900
-0.26212007,1.84484400
-0.26210007,1.88985900
-0.26208007,1.88985900
-0.26206007,1.93487300
-0.26204007,1.93487300
-0.26202007,1.93487300
-0.26200007,1.88985900
-0.26198007,1.88985900
-0.26196007,1.88985900
-0.26194007,1.93487300
-0.26192007,1.88985900
-0.26190007,1.93487300
-0.26188007,1.88985900
-0.26186007,1.93487300
-0.26184007,1.88985900
-0.26182007,1.93487300
-0.26180007,1.93487300
-0.26178007,1.93487300
-0.26176007,1.93487300
-0.26174007,1.88985900
-0.26172007,1.88985900
-0.26170007,1.93487300
-0.26168007,1.93487300
-0.26166007,1.88985900
-0.26164007,1.88985900
-0.26162007,1.93487300
-0.26160007,1.88985900
-0.26158007,1.88985900
-0.26156007,1.84484400
-0.26154007,1.93487300
-0.26152007,1.88985900
-0.26150007,1.88985900
-0.26148007,1.88985900
-0.26146007,1.93487300
-0.26144007,1.88985900
-0.26142007,1.84484400
-0.26140007,1.93487300
-0.26138007,1.88985900
-0.26136007,1.88985900
-0.26134007,1.93487300
-0.26132007,1.93487300
-0.26130007,1.93487300
-0.26128007,1.93487300
-0.26126007,1.88985900
-0.26124007,1.88985900
-0.26122007,1.84484400
-0.26120007,1.88985900
-0.26118007,1.84484400
-0.26116007,1.84484400
-0.26114007,1.84484400
-0.26112007,1.93487300
-0.26110007,1.93487300
-0.26108007,1.97988800
-0.26106007,1.88985900
-0.26104007,1.93487300
-0.26102007,1.93487300
-0.26100007,1.97988800
-0.26098007,1.93487300
-0.26096007,1.88985900
-0.26094007,1.84484400
-0.26092007,1.88985900
-0.26090007,1.88985900
-0.26088007,1.88985900
-0.26086007,1.88985900
-0.26084007,1.88985900
-0.26082007,1.93487300
-0.26080007,1.88985900
-0.26078007,1.88985900
-0.26076007,1.88985900
-0.26074007,1.93487300
-0.26072007,1.93487300
-0.26070007,1.93487300
-0.26068007,1.93487300
-0.26066007,1.93487300
-0.26064007,1.88985900
-0.26062007,1.93487300
-0.26060007,1.88985900
-0.26058007,1.84484400
-0.26056007,1.84484400
-0.26054007,1.93487300
-0.26052007,1.84484400
-0.26050007,1.88985900
-0.26048007,1.84484400
-0.26046007,1.88985900
-0.26044007,1.84484400
-0.26042007,1.88985900
-0.26040007,1.84484400
-0.26038007,1.88985900
-0.26036007,1.88985900
-0.26034007,1.88985900
-0.26032007,1.88985900
-0.26030007,1.93487300
-0.26028007,1.84484400
-0.26026007,1.93487300
-0.26024007,1.93487300
-0.26022007,1.88985900
-0.26020007,1.93487300
-0.26018007,1.93487300
-0.26016007,1.93487300
-0.26014007,1.93487300
-0.26012007,1.84484400
-0.26010007,1.88985900
-0.26008007,1.88985900
-0.26006007,1.88985900
-0.26004007,1.84484400
-0.26002007,1.88985900
-0.26000007,1.88985900
-0.25998007,1.88985900
-0.25996007,1.93487300
-0.25994007,1.88985900
-0.25992007,1.93487300
-0.25990007,1.84484400
-0.25988007,1.88985900
-0.25986007,1.88985900
-0.25984007,1.88985900
-0.25982007,1.88985900
-0.25980007,1.88985900
-0.25978007,1.88985900
-0.25976007,1.88985900
-0.25974007,1.88985900
-0.25972007,1.88985900
-0.25970007,1.93487300
-0.25968007,1.88985900
-0.25966007,1.88985900
-0.25964007,1.88985900
-0.25962007,1.88985900
-0.25960007,1.88985900
-0.25958007,1.84484400
-0.25956007,1.88985900
-0.25954007,1.88985900
-0.25952007,1.88985900
-0.25950007,1.93487300
-0.25948007,1.93487300
-0.25946007,1.88985900
-0.25944007,1.93487300
-0.25942007,1.88985900
-0.25940007,1.88985900
-0.25938007,1.93487300
-0.25936007,1.93487300
-0.25934007,1.88985900
-0.25932007,1.93487300
-0.25930007,1.84484400
-0.25928007,1.93487300
-0.25926007,1.84484400
-0.25924007,1.88985900
-0.25922007,1.84484400
-0.25920007,1.88985900
-0.25918007,1.88985900
-0.25916007,1.88985900
-0.25914007,1.88985900
-0.25912007,1.88985900
-0.25910007,1.84484400
-0.25908007,1.88985900
-0.25906007,1.93487300
-0.25904007,1.93487300
-0.25902007,1.88985900
-0.25900007,1.88985900
-0.25898007,1.93487300
-0.25896007,1.93487300
-0.25894007,1.93487300
-0.25892007,1.93487300
-0.25890007,1.88985900
-0.25888007,1.88985900
-0.25886007,1.88985900
-0.25884007,1.88985900
-0.25882007,1.93487300
-0.25880007,1.88985900
-0.25878007,1.93487300
-0.25876007,1.84484400
-0.25874007,1.84484400
-0.25872007,1.84484400
-0.25870007,1.88985900
-0.25868007,1.88985900
-0.25866007,1.88985900
-0.25864007,1.88985900
-0.25862007,1.84484400
-0.25860007,1.84484400
-0.25858007,1.88985900
-0.25856007,1.88985900
-0.25854007,1.93487300
-0.25852007,1.93487300
-0.25850007,1.97988800
-0.25848007,1.93487300
-0.25846007,1.93487300
-0.25844007,1.93487300
-0.25842007,1.97988800
-0.25840007,1.88985900
-0.25838007,1.88985900
-0.25836007,1.88985900
-0.25834007,1.93487300
-0.25832007,1.88985900
-0.25830007,1.88985900
-0.25828007,1.88985900
-0.25826007,1.84484400
-0.25824007,1.88985900
-0.25822007,1.84484400
-0.25820007,1.88985900
-0.25818007,1.88985900
-0.25816007,1.88985900
-0.25814007,1.93487300
-0.25812007,1.88985900
-0.25810007,1.88985900
-0.25808007,1.88985900
-0.25806007,1.93487300
-0.25804007,1.88985900
-0.25802007,1.93487300
-0.25800007,1.93487300
-0.25798007,1.93487300
-0.25796007,1.93487300
-0.25794007,1.93487300
-0.25792007,1.88985900
-0.25790007,1.88985900
-0.25788007,1.88985900
-0.25786007,1.88985900
-0.25784007,1.84484400
-0.25782007,1.93487300
-0.25780007,1.88985900
-0.25778007,1.88985900
-0.25776007,1.88985900
-0.25774007,1.88985900
-0.25772007,1.88985900
-0.25770007,1.93487300
-0.25768007,1.93487300
-0.25766007,1.88985900
-0.25764007,1.93487300
-0.25762007,1.88985900
-0.25760007,1.88985900
-0.25758007,1.93487300
-0.25756007,1.93487300
-0.25754007,1.93487300
-0.25752007,1.88985900
-0.25750007,1.93487300
-0.25748007,1.93487300
-0.25746007,1.93487300
-0.25744007,1.88985900
-0.25742007,1.88985900
-0.25740007,1.93487300
-0.25738007,1.93487300
-0.25736007,1.93487300
-0.25734007,1.88985900
-0.25732007,1.93487300
-0.25730007,1.93487300
-0.25728007,1.93487300
-0.25726007,1.93487300
-0.25724007,1.88985900
-0.25722007,1.88985900
-0.25720007,1.88985900
-0.25718007,1.93487300
-0.25716007,1.84484400
-0.25714007,1.84484400
-0.25712007,1.84484400
-0.25710007,1.84484400
-0.25708007,1.88985900
-0.25706007,1.93487300
-0.25704007,1.88985900
-0.25702007,1.93487300
-0.25700007,1.88985900
-0.25698007,1.88985900
-0.25696007,1.93487300
-0.25694007,1.88985900
-0.25692007,1.84484400
-0.25690007,1.88985900
-0.25688007,1.88985900
-0.25686007,1.88985900
-0.25684007,1.84484400
-0.25682007,1.84484400
-0.25680007,1.88985900
-0.25678007,1.84484400
-0.25676007,1.88985900
-0.25674007,1.88985900
-0.25672007,1.93487300
-0.25670007,1.88985900
-0.25668007,1.93487300
-0.25666007,1.93487300
-0.25664007,1.93487300
-0.25662007,1.93487300
-0.25660007,1.93487300
-0.25658007,1.88985900
-0.25656007,1.93487300
-0.25654007,1.88985900
-0.25652007,1.93487300
-0.25650007,1.88985900
-0.25648007,1.97988800
-0.25646007,1.93487300
-0.25644007,1.88985900
-0.25642007,1.88985900
-0.25640007,1.93487300
-0.25638007,1.84484400
-0.25636007,1.88985900
-0.25634007,1.84484400
-0.25632007,1.88985900
-0.25630007,1.88985900
-0.25628007,1.88985900
-0.25626007,1.84484400
-0.25624007,1.88985900
-0.25622007,1.93487300
-0.25620007,1.88985900
-0.25618007,1.93487300
-0.25616007,1.88985900
-0.25614007,1.93487300
-0.25612007,1.88985900
-0.25610007,1.88985900
-0.25608007,1.93487300
-0.25606007,1.88985900
-0.25604007,1.88985900
-0.25602007,1.88985900
-0.25600007,1.93487300
-0.25598007,1.93487300
-0.25596007,1.88985900
-0.25594007,1.93487300
-0.25592007,1.93487300
-0.25590007,1.93487300
-0.25588007,1.93487300
-0.25586007,1.93487300
-0.25584007,1.93487300
-0.25582007,1.93487300
-0.25580007,1.88985900
-0.25578007,1.88985900
-0.25576007,1.84484400
-0.25574007,1.93487300
-0.25572007,1.84484400
-0.25570007,1.88985900
-0.25568007,1.88985900
-0.25566007,1.93487300
-0.25564007,1.88985900
-0.25562007,1.93487300
-0.25560007,1.88985900
-0.25558007,1.93487300
-0.25556007,1.93487300
-0.25554007,1.93487300
-0.25552007,1.84484400
-0.25550007,1.88985900
-0.25548007,1.84484400
-0.25546007,1.84484400
-0.25544007,1.84484400
-0.25542007,1.88985900
-0.25540007,1.88985900
-0.25538007,1.88985900
-0.25536007,1.88985900
-0.25534007,1.93487300
-0.25532007,1.93487300
-0.25530007,1.93487300
-0.25528007,1.93487300
-0.25526007,1.88985900
-0.25524007,1.93487300
-0.25522007,1.93487300
-0.25520007,1.88985900
-0.25518007,1.88985900
-0.25516007,1.93487300
-0.25514007,1.88985900
-0.25512007,1.93487300
-0.25510007,1.88985900
-0.25508007,1.93487300
-0.25506007,1.84484400
-0.25504007,1.93487300
-0.25502007,1.84484400
-0.25500007,1.93487300
-0.25498007,1.88985900
-0.25496007,1.93487300
-0.25494007,1.93487300
-0.25492007,1.93487300
-0.25490007,1.88985900
-0.25488007,1.84484400
-0.25486007,1.88985900
-0.25484007,1.84484400
-0.25482007,1.84484400
-0.25480007,1.88985900
-0.25478007,1.84484400
-0.25476007,1.84484400
-0.25474007,1.84484400
-0.25472007,1.88985900
-0.25470007,1.88985900
-0.25468007,1.93487300
-0.25466007,1.93487300
-0.25464007,1.93487300
-0.25462007,1.93487300
-0.25460007,1.93487300
-0.25458007,1.93487300
-0.25456007,1.88985900
-0.25454007,1.93487300
-0.25452007,1.84484400
-0.25450007,1.93487300
-0.25448007,1.88985900
-0.25446007,1.93487300
-0.25444007,1.88985900
-0.25442007,1.88985900
-0.25440007,1.88985900
-0.25438007,1.88985900
