Time,Channel A,Channel B
(s),(V),(V)

0.95130005,0.48246710,0.24198130
0.95140005,0.48246710,0.24198130
0.95150005,0.48246710,0.24198130
0.95160005,0.48246710,0.24198130
0.95170005,0.48246710,0.23297830
0.95180005,0.47337260,0.23297830
0.95190005,0.47337260,0.23297830
0.95200005,0.46427810,0.23297830
0.95210005,0.48246710,0.24198130
0.95220005,0.48246710,0.24198130
0.95230005,0.48246710,0.24198130
0.95240005,0.47337260,0.24198130
0.95250005,0.47337260,0.24198130
0.95260005,0.48246710,0.24198130
0.95270005,0.47337260,0.23297830
0.95280005,0.48246710,0.24198130
0.95290005,0.48246710,0.24198130
0.95300005,0.48246710,0.23297830
0.95310005,0.48246710,0.24198130
0.95320005,0.46427810,0.24198130
0.95330005,0.48246710,0.23297830
0.95340005,0.48246710,0.24198130
0.95350005,0.48246710,0.24198130
0.95360005,0.48246710,0.24198130
0.95370005,0.48246710,0.24198130
0.95380005,0.47337260,0.24198130
0.95390005,0.48246710,0.24198130
0.95400005,0.48246710,0.24198130
0.95410005,0.48246710,0.24198130
0.95420005,0.48246710,0.24198130
0.95430005,0.47337260,0.24198130
0.95440005,0.47337260,0.24198130
0.95450005,0.48246710,0.23297830
0.95460005,0.48246710,0.24198130
0.95470005,0.48246710,0.24198130
0.95480005,0.47337260,0.23297830
0.95490005,0.47337260,0.23297830
0.95500005,0.48246710,0.24198130
0.95510005,0.48246710,0.24198130
0.95520005,0.48246710,0.24198130
0.95530005,0.48246710,0.24198130
0.95540005,0.48246710,0.23297830
0.95550005,0.48246710,0.24198130
0.95560005,0.48246710,0.24198130
0.95570005,0.48246710,0.24198130
0.95580005,0.48246710,0.24198130
0.95590005,0.48246710,0.24198130
0.95600005,0.48246710,0.24198130
0.95610005,0.48246710,0.24198130
0.95620005,0.48246710,0.24198130
0.95630005,0.48246710,0.23297830
0.95640005,0.48246710,0.24198130
0.95650005,0.48246710,0.24198130
0.95660005,0.48246710,0.24198130
0.95670005,0.48246710,0.24198130
0.95680005,0.46427810,0.23297830
0.95690005,0.46427810,0.23297830
0.95700005,0.46427810,0.23297830
0.95710005,0.46427810,0.23297830
0.95720005,0.48246710,0.24198130
0.95730005,0.48246710,0.24198130
0.95740005,0.48246710,0.24198130
0.95750005,0.48246710,0.24198130
0.95760005,0.48246710,0.24198130
0.95770005,0.48246710,0.24198130
0.95780005,0.47337260,0.24198130
0.95790005,0.47337260,0.24198130
0.95800005,0.48246710,0.24198130
0.95810005,0.48246710,0.24198130
0.95820005,0.48246710,0.24198130
0.95830005,0.47337260,0.24198130
0.95840005,0.47337260,0.24198130
0.95850005,0.46427810,0.24198130
0.95860005,0.48246710,0.24198130
0.95870005,0.47337260,0.24198130
0.95880005,0.48246710,0.24198130
0.95890005,0.48246710,0.24198130
0.95900005,0.48246710,0.24198130
0.95910005,0.47337260,0.24198130
0.95920005,0.48246710,0.24198130
0.95930005,0.48246710,0.24198130
0.95940005,0.48246710,0.24198130
0.95950005,0.48246710,0.24198130
0.95960005,0.48246710,0.24198130
0.95970005,0.48246710,0.24198130
0.95980005,0.48246710,0.24198130
0.95990005,0.47337260,0.24198130
0.96000005,0.48246710,0.24198130
0.96010005,0.47337260,0.24198130
0.96020005,0.48246710,0.24198130
0.96030005,0.48246710,0.23297830
0.96040005,0.46427810,0.24198130
0.96050005,0.48246710,0.24198130
0.96060005,0.48246710,0.24198130
0.96070005,0.48246710,0.24198130
0.96080005,0.48246710,0.24198130
0.96090005,0.47337260,0.24198130
0.96100005,0.48246710,0.24198130
0.96110005,0.48246710,0.24198130
0.96120005,0.47337260,0.23297830
0.96130005,0.48246710,0.22400590
0.96140005,0.48246710,0.23297830
0.96150005,0.48246710,0.24198130
0.96160005,0.47337260,0.24198130
0.96170005,0.48246710,0.24198130
0.96180005,0.48246710,0.24198130
0.96190005,0.47337260,0.24198130
0.96200005,0.47337260,0.24198130
0.96210005,0.47337260,0.24198130
0.96220005,0.48246710,0.24198130
0.96230005,0.48246710,0.23297830
0.96240005,0.48246710,0.24198130
0.96250005,0.47337260,0.24198130
0.96260005,0.48246710,0.24198130
0.96270005,0.48246710,0.24198130
0.96280005,0.48246710,0.24198130
0.96290005,0.48246710,0.24198130
0.96300005,0.46427810,0.24198130
0.96310005,0.48246710,0.24198130
0.96320005,0.48246710,0.24198130
0.96330005,0.48246710,0.24198130
0.96340005,0.47337260,0.24198130
0.96350005,0.47337260,0.24198130
0.96360005,0.48246710,0.24198130
0.96370005,0.48246710,0.24198130
0.96380005,0.48246710,0.24198130
0.96390005,0.47337260,0.24198130
0.96400005,0.48246710,0.24198130
0.96410005,0.48246710,0.24198130
0.96420005,0.47337260,0.24198130
0.96430005,0.48246710,0.24198130
0.96440005,0.48246710,0.24198130
0.96450005,0.48246710,0.24198130
0.96460005,0.48246710,0.24198130
0.96470005,0.48246710,0.24198130
0.96480005,0.48246710,0.24198130
0.96490005,0.48246710,0.24198130
0.96500005,0.47337260,0.24198130
0.96510005,0.48246710,0.24198130
0.96520005,0.48246710,0.24198130
0.96530005,0.48246710,0.24198130
0.96540005,0.48246710,0.24198130
0.96550005,0.48246710,0.24198130
0.96560005,0.47337260,0.25095370
0.96570005,0.48246710,0.24198130
0.96580005,0.48246710,0.24198130
0.96590005,0.48246710,0.24198130
0.96600005,0.48246710,0.24198130
0.96610005,0.48246710,0.24198130
0.96620005,0.48246710,0.24198130
0.96630005,0.47337260,0.24198130
0.96640005,0.47337260,0.24198130
0.96650005,0.47337260,0.24198130
0.96660005,0.47337260,0.24198130
0.96670005,0.48246710,0.24198130
0.96680005,0.48246710,0.24198130
0.96690005,0.46427810,0.24198130
0.96700005,0.46427810,0.24198130
0.96710005,0.47337260,0.24198130
0.96720005,0.47337260,0.24198130
0.96730005,0.48246710,0.24198130
0.96740005,0.47337260,0.24198130
0.96750005,0.46427810,0.24198130
0.96760005,0.48246710,0.25095370
0.96770005,0.48246710,0.24198130
0.96780005,0.48246710,0.25095370
0.96790005,0.48246710,0.25095370
0.96800005,0.48246710,0.25095370
0.96810005,0.46427810,0.25095370
0.96820005,0.48246710,0.25095370
0.96830005,0.48246710,0.25095370
0.96840005,0.47337260,0.25095370
0.96850005,0.48246710,0.25992610
0.96860005,0.48246710,0.25095370
0.96870005,0.47337260,0.25992610
0.96880005,0.46427810,0.25095370
0.96890005,0.48246710,0.25095370
0.96900005,0.48246710,0.25095370
0.96910005,0.47337260,0.25992610
0.96920005,0.47337260,0.25992610
0.96930005,0.48246710,0.25992610
0.96940005,0.48246710,0.25992610
0.96950005,0.47337260,0.25992610
0.96960005,0.48246710,0.25992610
0.96970005,0.47337260,0.25992610
0.96980005,0.47337260,0.25992610
0.96990005,0.48246710,0.25992610
0.97000005,0.48246710,0.25992610
0.97010005,0.48246710,0.25992610
0.97020005,0.48246710,0.25992610
0.97030005,0.47337260,0.25992610
0.97040005,0.47337260,0.25992610
0.97050005,0.46427810,0.25992610
0.97060005,0.47337260,0.26892910
0.97070005,0.48246710,0.25992610
0.97080005,0.48246710,0.25992610
0.97090005,0.48246710,0.25992610
0.97100005,0.48246710,0.25992610
0.97110005,0.48246710,0.25992610
0.97120005,0.47337260,0.25992610
0.97130005,0.48246710,0.25992610
0.97140005,0.48246710,0.25992610
0.97150005,0.47337260,0.25992610
0.97160005,0.48246710,0.25992610
0.97170005,0.47337260,0.25992610
0.97180005,0.47337260,0.25992610
0.97190005,0.48246710,0.25992610
0.97200005,0.48246710,0.25992610
0.97210005,0.48246710,0.25992610
0.97220005,0.48246710,0.25992610
0.97230005,0.48246710,0.25992610
0.97240005,0.47337260,0.25992610
0.97250005,0.48246710,0.25992610
0.97260005,0.47337260,0.25992610
0.97270005,0.47337260,0.26892910
0.97280005,0.48246710,0.26892910
0.97290005,0.48246710,0.26892910
0.97300005,0.48246710,0.25992610
0.97310005,0.48246710,0.25992610
0.97320005,0.47337260,0.25992610
0.97330005,0.48246710,0.25992610
0.97340005,0.47337260,0.25992610
0.97350005,0.47337260,0.26892910
0.97360005,0.48246710,0.25992610
0.97370005,0.48246710,0.26892910
0.97380005,0.48246710,0.27790160
0.97390005,0.47337260,0.25992610
0.97400005,0.48246710,0.25992610
0.97410005,0.47337260,0.25992610
0.97420005,0.48246710,0.25992610
0.97430005,0.48246710,0.25992610
0.97440005,0.46427810,0.25992610
0.97450005,0.48246710,0.25992610
0.97460005,0.47337260,0.25992610
0.97470005,0.47337260,0.25992610
0.97480005,0.48246710,0.26892910
0.97490005,0.48246710,0.26892910
0.97500005,0.48246710,0.26892910
0.97510005,0.47337260,0.25992610
0.97520005,0.47337260,0.25992610
0.97530005,0.48246710,0.25992610
0.97540005,0.48246710,0.26892910
0.97550005,0.48246710,0.26892910
0.97560005,0.48246710,0.26892910
0.97570005,0.48246710,0.26892910
0.97580005,0.48246710,0.26892910
0.97590005,0.47337260,0.25992610
0.97600005,0.47337260,0.25992610
0.97610005,0.48246710,0.26892910
0.97620005,0.47337260,0.25992610
0.97630005,0.47337260,0.25992610
0.97640005,0.48246710,0.25992610
0.97650005,0.47337260,0.26892910
0.97660005,0.47337260,0.26892910
0.97670005,0.48246710,0.25992610
0.97680005,0.47337260,0.25992610
0.97690005,0.46427810,0.25992610
0.97700005,0.46427810,0.25992610
0.97710005,0.46427810,0.25992610
0.97720005,0.48246710,0.25992610
0.97730005,0.48246710,0.25992610
0.97740005,0.48246710,0.26892910
0.97750005,0.47337260,0.26892910
0.97760005,0.48246710,0.26892910
0.97770005,0.47337260,0.25992610
0.97780005,0.47337260,0.25992610
0.97790005,0.46427810,0.26892910
0.97800005,0.48246710,0.26892910
0.97810005,0.48246710,0.26892910
0.97820005,0.47337260,0.26892910
0.97830005,0.47337260,0.26892910
0.97840005,0.47337260,0.26892910
0.97850005,0.46427810,0.26892910
0.97860005,0.46427810,0.26892910
0.97870005,0.48246710,0.26892910
0.97880005,0.48246710,0.26892910
0.97890005,0.48246710,0.26892910
0.97900005,0.47337260,0.26892910
0.97910005,0.47337260,0.25992610
0.97920005,0.46427810,0.26892910
0.97930005,0.48246710,0.26892910
0.97940005,0.47337260,0.26892910
0.97950005,0.48246710,0.26892910
0.97960005,0.48246710,0.26892910
0.97970005,0.48246710,0.26892910
0.97980005,0.48246710,0.26892910
0.97990005,0.48246710,0.26892910
0.98000005,0.48246710,0.25992610
0.98010005,0.48246710,0.26892910
0.98020005,0.48246710,0.26892910
0.98030005,0.48246710,0.25992610
0.98040005,0.48246710,0.26892910
0.98050005,0.47337260,0.26892910
0.98060005,0.46427810,0.25992610
0.98070005,0.46427810,0.25992610
0.98080005,0.48246710,0.25992610
0.98090005,0.48246710,0.26892910
0.98100005,0.48246710,0.25992610
0.98110005,0.47337260,0.26892910
0.98120005,0.47337260,0.25992610
0.98130005,0.48246710,0.26892910
0.98140005,0.47337260,0.27790160
0.98150005,0.48246710,0.25992610
0.98160005,0.48246710,0.25992610
0.98170005,0.48246710,0.26892910
0.98180005,0.46427810,0.26892910
0.98190005,0.47337260,0.26892910
0.98200005,0.47337260,0.27790160
0.98210005,0.47337260,0.26892910
0.98220005,0.46427810,0.26892910
0.98230005,0.47337260,0.26892910
0.98240005,0.48246710,0.26892910
0.98250005,0.48246710,0.25992610
0.98260005,0.47337260,0.25992610
0.98270005,0.48246710,0.25992610
0.98280005,0.47337260,0.26892910
0.98290005,0.47337260,0.26892910
0.98300005,0.48246710,0.26892910
0.98310005,0.48246710,0.25992610
0.98320005,0.48246710,0.25992610
0.98330005,0.46427810,0.25992610
0.98340005,0.47337260,0.26892910
0.98350005,0.48246710,0.26892910
0.98360005,0.48246710,0.25992610
0.98370005,0.47337260,0.25992610
0.98380005,0.46427810,0.26892910
0.98390005,0.47337260,0.25992610
0.98400005,0.48246710,0.26892910
0.98410005,0.46427810,0.26892910
0.98420005,0.48246710,0.26892910
0.98430005,0.47337260,0.26892910
0.98440005,0.47337260,0.26892910
0.98450005,0.48246710,0.26892910
0.98460005,0.47337260,0.26892910
0.98470005,0.48246710,0.26892910
0.98480005,0.48246710,0.26892910
0.98490005,0.47337260,0.26892910
0.98500005,0.47337260,0.25992610
0.98510005,0.48246710,0.26892910
0.98520005,0.47337260,0.26892910
0.98530005,0.48246710,0.27790160
0.98540005,0.48246710,0.26892910
0.98550005,0.48246710,0.26892910
0.98560005,0.48246710,0.26892910
0.98570005,0.48246710,0.26892910
0.98580005,0.48246710,0.27790160
0.98590005,0.48246710,0.26892910
0.98600005,0.47337260,0.27790160
0.98610005,0.47337260,0.26892910
0.98620005,0.48246710,0.25992610
0.98630005,0.47337260,0.25992610
0.98640005,0.47337260,0.25992610
0.98650005,0.47337260,0.26892910
0.98660005,0.47337260,0.26892910
0.98670005,0.47337260,0.25992610
0.98680005,0.46427810,0.25992610
0.98690005,0.46427810,0.25992610
0.98700005,0.47337260,0.25992610
0.98710005,0.47337260,0.25992610
0.98720005,0.46427810,0.26892910
0.98730005,0.47337260,0.26892910
0.98740005,0.48246710,0.26892910
0.98750005,0.48246710,0.26892910
0.98760005,0.48246710,0.25992610
0.98770005,0.48246710,0.26892910
0.98780005,0.48246710,0.26892910
0.98790005,0.48246710,0.26892910
0.98800005,0.47337260,0.25992610
0.98810005,0.47337260,0.25992610
0.98820005,0.48246710,0.26892910
0.98830005,0.47337260,0.26892910
0.98840005,0.47337260,0.26892910
0.98850005,0.48246710,0.26892910
0.98860005,0.48246710,0.25992610
0.98870005,0.47337260,0.25992610
0.98880005,0.47337260,0.26892910
0.98890005,0.48246710,0.26892910
0.98900005,0.47337260,0.26892910
0.98910005,0.47337260,0.25992610
0.98920005,0.46427810,0.26892910
0.98930005,0.48246710,0.26892910
0.98940005,0.48246710,0.25992610
0.98950005,0.48246710,0.26892910
0.98960005,0.47337260,0.25992610
0.98970005,0.47337260,0.26892910
0.98980005,0.47337260,0.26892910
0.98990005,0.48246710,0.25992610
0.99000005,0.48246710,0.25992610
0.99010005,0.47337260,0.26892910
0.99020005,0.47337260,0.26892910
0.99030005,0.47337260,0.27790160
0.99040005,0.47337260,0.26892910
0.99050005,0.47337260,0.27790160
0.99060005,0.47337260,0.25992610
0.99070005,0.47337260,0.26892910
0.99080005,0.47337260,0.26892910
0.99090005,0.48246710,0.27790160
0.99100005,0.47337260,0.26892910
0.99110005,0.46427810,0.25992610
0.99120005,0.46427810,0.26892910
0.99130005,0.48246710,0.26892910
0.99140005,0.48246710,0.26892910
0.99150005,0.47337260,0.26892910
0.99160005,0.47337260,0.26892910
0.99170005,0.46427810,0.27790160
0.99180005,0.48246710,0.26892910
0.99190005,0.48246710,0.26892910
0.99200005,0.48246710,0.26892910
0.99210005,0.48246710,0.25992610
0.99220005,0.46427810,0.26892910
0.99230005,0.47337260,0.26892910
0.99240005,0.47337260,0.26892910
0.99250005,0.46427810,0.25992610
0.99260005,0.48246710,0.26892910
0.99270005,0.48246710,0.26892910
0.99280005,0.47337260,0.26892910
0.99290005,0.47337260,0.25992610
0.99300005,0.47337260,0.26892910
0.99310005,0.46427810,0.26892910
0.99320005,0.47337260,0.25992610
0.99330005,0.48246710,0.26892910
0.99340005,0.47337260,0.25992610
0.99350005,0.48246710,0.26892910
0.99360005,0.47337260,0.26892910
0.99370005,0.48246710,0.25992610
0.99380005,0.48246710,0.26892910
0.99390005,0.47337260,0.26892910
0.99400005,0.47337260,0.26892910
0.99410005,0.48246710,0.26892910
0.99420005,0.47337260,0.25992610
0.99430005,0.48246710,0.25992610
0.99440005,0.47337260,0.26892910
0.99450005,0.47337260,0.26892910
0.99460005,0.47337260,0.26892910
0.99470005,0.47337260,0.26892910
0.99480005,0.48246710,0.26892910
0.99490005,0.48246710,0.27790160
0.99500005,0.46427810,0.27790160
0.99510005,0.46427810,0.27790160
0.99520005,0.47337260,0.26892910
0.99530005,0.48246710,0.26892910
0.99540005,0.47337260,0.26892910
0.99550005,0.48246710,0.26892910
0.99560005,0.47337260,0.26892910
0.99570005,0.46427810,0.26892910
0.99580005,0.47337260,0.26892910
0.99590005,0.47337260,0.26892910
0.99600005,0.47337260,0.27790160
0.99610005,0.48246710,0.26892910
0.99620005,0.47337260,0.26892910
0.99630005,0.47337260,0.27790160
0.99640005,0.48246710,0.26892910
0.99650005,0.48246710,0.26892910
0.99660005,0.46427810,0.25992610
0.99670005,0.46427810,0.25992610
0.99680005,0.46427810,0.25992610
0.99690005,0.46427810,0.25992610
0.99700005,0.46427810,0.25992610
0.99710005,0.46427810,0.25992610
0.99720005,0.46427810,0.26892910
0.99730005,0.48246710,0.26892910
0.99740005,0.47337260,0.27790160
0.99750005,0.47337260,0.26892910
0.99760005,0.48246710,0.26892910
0.99770005,0.48246710,0.25992610
0.99780005,0.48246710,0.26892910
0.99790005,0.48246710,0.26892910
0.99800005,0.46427810,0.27790160
0.99810005,0.48246710,0.26892910
0.99820005,0.47337260,0.25992610
0.99830005,0.48246710,0.27790160
0.99840005,0.48246710,0.26892910
0.99850005,0.47337260,0.26892910
0.99860005,0.47337260,0.26892910
0.99870005,0.47337260,0.26892910
0.99880005,0.46427810,0.26892910
0.99890005,0.48246710,0.26892910
0.99900005,0.47337260,0.27790160
0.99910005,0.48246710,0.25992610
0.99920005,0.47337260,0.25992610
0.99930005,0.46427810,0.26892910
0.99940005,0.46427810,0.26892910
0.99950005,0.48246710,0.25992610
0.99960005,0.47337260,0.26892910
0.99970005,0.47337260,0.26892910
0.99980005,0.48246710,0.26892910
0.99990005,0.46427810,0.26892910
1.00000005,0.47337260,0.26892910
1.00010005,0.47337260,0.26892910
1.00020005,0.48246710,0.26892910
1.00030005,0.47337260,0.26892910
1.00040005,0.48246710,0.26892910
1.00050005,0.47337260,0.26892910
1.00060005,0.47337260,0.26892910
1.00070005,0.48246710,0.26892910
1.00080005,0.47337260,0.26892910
1.00090005,0.46427810,0.26892910
1.00100005,0.47337260,0.26892910
1.00110005,0.47337260,0.26892910
1.00120005,0.48246710,0.26892910
1.00130005,0.48246710,0.26892910
1.00140005,0.48246710,0.26892910
1.00150005,0.47337260,0.26892910
1.00160005,0.46427810,0.27790160
1.00170005,0.46427810,0.26892910
1.00180005,0.48246710,0.27790160
1.00190005,0.47337260,0.26892910
1.00200005,0.47337260,0.26892910
1.00210005,0.48246710,0.26892910
1.00220005,0.46427810,0.26892910
1.00230005,0.46427810,0.26892910
1.00240005,0.48246710,0.26892910
1.00250005,0.48246710,0.25992610
1.00260005,0.47337260,0.26892910
1.00270005,0.46427810,0.26892910
1.00280005,0.47337260,0.27790160
1.00290005,0.48246710,0.26892910
1.00300005,0.47337260,0.26892910
1.00310005,0.47337260,0.26892910
1.00320005,0.47337260,0.25992610
1.00330005,0.48246710,0.26892910
1.00340005,0.47337260,0.26892910
1.00350005,0.47337260,0.26892910
1.00360005,0.48246710,0.26892910
1.00370005,0.47337260,0.26892910
1.00380005,0.48246710,0.26892910
1.00390005,0.47337260,0.26892910
1.00400005,0.47337260,0.26892910
1.00410005,0.47337260,0.25992610
1.00420005,0.48246710,0.25992610
1.00430005,0.47337260,0.27790160
1.00440005,0.47337260,0.26892910
1.00450005,0.48246710,0.26892910
1.00460005,0.48246710,0.25992610
1.00470005,0.47337260,0.26892910
1.00480005,0.46427810,0.26892910
1.00490005,0.48246710,0.26892910
1.00500005,0.47337260,0.26892910
1.00510005,0.48246710,0.27790160
1.00520005,0.48246710,0.26892910
1.00530005,0.48246710,0.26892910
1.00540005,0.48246710,0.26892910
1.00550005,0.48246710,0.26892910
1.00560005,0.48246710,0.27790160
1.00570005,0.48246710,0.26892910
1.00580005,0.48246710,0.26892910
1.00590005,0.47337260,0.27790160
1.00600005,0.48246710,0.26892910
1.00610005,0.48246710,0.26892910
1.00620005,0.48246710,0.26892910
1.00630005,0.47337260,0.27790160
1.00640005,0.47337260,0.27790160
1.00650005,0.46427810,0.26892910
1.00660005,0.47337260,0.26892910
1.00670005,0.48246710,0.25992610
1.00680005,0.46427810,0.25992610
1.00690005,0.46427810,0.26892910
1.00700005,0.46427810,0.25992610
1.00710005,0.48246710,0.26892910
1.00720005,0.48246710,0.26892910
1.00730005,0.47337260,0.26892910
1.00740005,0.47337260,0.26892910
1.00750005,0.47337260,0.26892910
1.00760005,0.48246710,0.26892910
1.00770005,0.48246710,0.26892910
1.00780005,0.47337260,0.26892910
1.00790005,0.48246710,0.25992610
1.00800005,0.48246710,0.26892910
1.00810005,0.48246710,0.26892910
1.00820005,0.47337260,0.26892910
1.00830005,0.47337260,0.26892910
1.00840005,0.46427810,0.26892910
1.00850005,0.48246710,0.26892910
1.00860005,0.47337260,0.26892910
1.00870005,0.48246710,0.27790160
1.00880005,0.46427810,0.27790160
1.00890005,0.46427810,0.25992610
1.00900005,0.46427810,0.26892910
1.00910005,0.47337260,0.26892910
1.00920005,0.48246710,0.26892910
1.00930005,0.48246710,0.26892910
1.00940005,0.47337260,0.26892910
1.00950005,0.47337260,0.27790160
1.00960005,0.48246710,0.27790160
1.00970005,0.47337260,0.25992610
1.00980005,0.46427810,0.26892910
1.00990005,0.47337260,0.27790160
1.01000005,0.47337260,0.26892910
1.01010005,0.47337260,0.26892910
1.01020005,0.48246710,0.25992610
1.01030005,0.47337260,0.27790160
1.01040005,0.48246710,0.26892910
1.01050005,0.47337260,0.26892910
1.01060005,0.47337260,0.26892910
1.01070005,0.47337260,0.27790160
1.01080005,0.47337260,0.26892910
1.01090005,0.48246710,0.26892910
1.01100005,0.48246710,0.26892910
1.01110005,0.47337260,0.26892910
1.01120005,0.47337260,0.26892910
1.01130005,0.46427810,0.26892910
1.01140005,0.47337260,0.26892910
1.01150005,0.48246710,0.26892910
1.01160005,0.46427810,0.27790160
1.01170005,0.47337260,0.26892910
1.01180005,0.46427810,0.26892910
1.01190005,0.47337260,0.26892910
1.01200005,0.48246710,0.26892910
1.01210005,0.47337260,0.26892910
1.01220005,0.47337260,0.26892910
1.01230005,0.47337260,0.25992610
1.01240005,0.47337260,0.26892910
1.01250005,0.48246710,0.26892910
1.01260005,0.48246710,0.26892910
1.01270005,0.47337260,0.26892910
1.01280005,0.46427810,0.26892910
1.01290005,0.47337260,0.26892910
1.01300005,0.48246710,0.26892910
1.01310005,0.48246710,0.26892910
1.01320005,0.48246710,0.26892910
1.01330005,0.47337260,0.26892910
1.01340005,0.46427810,0.26892910
1.01350005,0.47337260,0.27790160
1.01360005,0.48246710,0.26892910
1.01370005,0.47337260,0.26892910
1.01380005,0.47337260,0.26892910
1.01390005,0.47337260,0.26892910
1.01400005,0.48246710,0.26892910
1.01410005,0.47337260,0.27790160
1.01420005,0.47337260,0.26892910
1.01430005,0.48246710,0.26892910
1.01440005,0.48246710,0.26892910
1.01450005,0.47337260,0.27790160
1.01460005,0.47337260,0.27790160
1.01470005,0.47337260,0.26892910
1.01480005,0.47337260,0.26892910
1.01490005,0.47337260,0.27790160
1.01500005,0.48246710,0.26892910
1.01510005,0.48246710,0.26892910
1.01520005,0.48246710,0.26892910
1.01530005,0.46427810,0.27790160
1.01540005,0.48246710,0.27790160
1.01550005,0.48246710,0.27790160
1.01560005,0.48246710,0.26892910
1.01570005,0.48246710,0.26892910
1.01580005,0.47337260,0.26892910
1.01590005,0.48246710,0.27790160
1.01600005,0.47337260,0.27790160
1.01610005,0.48246710,0.26892910
1.01620005,0.48246710,0.27790160
1.01630005,0.48246710,0.26892910
1.01640005,0.48246710,0.26892910
1.01650005,0.47337260,0.26892910
1.01660005,0.46427810,0.26892910
1.01670005,0.46427810,0.26892910
1.01680005,0.46427810,0.26892910
1.01690005,0.46427810,0.25992610
1.01700005,0.46427810,0.26892910
1.01710005,0.47337260,0.26892910
1.01720005,0.46427810,0.27790160
1.01730005,0.48246710,0.27790160
1.01740005,0.48246710,0.26892910
1.01750005,0.48246710,0.25992610
1.01760005,0.47337260,0.25992610
1.01770005,0.47337260,0.27790160
1.01780005,0.47337260,0.26892910
1.01790005,0.47337260,0.25992610
1.01800005,0.47337260,0.25992610
1.01810005,0.47337260,0.27790160
1.01820005,0.47337260,0.26892910
1.01830005,0.48246710,0.27790160
1.01840005,0.46427810,0.26892910
1.01850005,0.47337260,0.26892910
1.01860005,0.47337260,0.26892910
1.01870005,0.46427810,0.26892910
1.01880005,0.47337260,0.26892910
1.01890005,0.47337260,0.27790160
1.01900005,0.48246710,0.26892910
1.01910005,0.48246710,0.27790160
1.01920005,0.47337260,0.26892910
1.01930005,0.46427810,0.26892910
1.01940005,0.48246710,0.26892910
1.01950005,0.48246710,0.27790160
1.01960005,0.48246710,0.27790160
1.01970005,0.47337260,0.26892910
1.01980005,0.46427810,0.26892910
1.01990005,0.47337260,0.25992610
1.02000005,0.47337260,0.26892910
1.02010005,0.47337260,0.27790160
1.02020005,0.48246710,0.27790160
1.02030005,0.48246710,0.26892910
1.02040005,0.46427810,0.26892910
1.02050005,0.46427810,0.26892910
1.02060005,0.46427810,0.26892910
1.02070005,0.48246710,0.26892910
1.02080005,0.47337260,0.26892910
1.02090005,0.46427810,0.26892910
1.02100005,0.47337260,0.26892910
1.02110005,0.46427810,0.26892910
1.02120005,0.47337260,0.27790160
1.02130005,0.47337260,0.26892910
1.02140005,0.47337260,0.26892910
1.02150005,0.47337260,0.26892910
1.02160005,0.47337260,0.26892910
1.02170005,0.46427810,0.26892910
1.02180005,0.46427810,0.27790160
1.02190005,0.46427810,0.27790160
1.02200005,0.47337260,0.26892910
1.02210005,0.47337260,0.27790160
1.02220005,0.47337260,0.27790160
1.02230005,0.47337260,0.26892910
1.02240005,0.48246710,0.27790160
1.02250005,0.46427810,0.27790160
1.02260005,0.48246710,0.27790160
1.02270005,0.47337260,0.26892910
1.02280005,0.46427810,0.27790160
1.02290005,0.47337260,0.26892910
1.02300005,0.46427810,0.27790160
1.02310005,0.47337260,0.27790160
1.02320005,0.48246710,0.27790160
1.02330005,0.47337260,0.26892910
1.02340005,0.47337260,0.26892910
1.02350005,0.46427810,0.27790160
1.02360005,0.46427810,0.27790160
1.02370005,0.46427810,0.26892910
1.02380005,0.47337260,0.27790160
1.02390005,0.48246710,0.26892910
1.02400005,0.46427810,0.27790160
1.02410005,0.46427810,0.27790160
1.02420005,0.46427810,0.27790160
1.02430005,0.47337260,0.27790160
1.02440005,0.46427810,0.26892910
1.02450005,0.46427810,0.27790160
1.02460005,0.47337260,0.27790160
1.02470005,0.46427810,0.27790160
1.02480005,0.46427810,0.26892910
1.02490005,0.47337260,0.27790160
1.02500005,0.48246710,0.27790160
1.02510005,0.47337260,0.27790160
1.02520005,0.47337260,0.27790160
1.02530005,0.47337260,0.27790160
1.02540005,0.47337260,0.27790160
1.02550005,0.47337260,0.27790160
1.02560005,0.48246710,0.27790160
1.02570005,0.46427810,0.26892910
1.02580005,0.46427810,0.27790160
1.02590005,0.46427810,0.27790160
1.02600005,0.46427810,0.27790160
1.02610005,0.47337260,0.26892910
1.02620005,0.47337260,0.26892910
1.02630005,0.46427810,0.26892910
1.02640005,0.46427810,0.27790160
1.02650005,0.46427810,0.26892910
1.02660005,0.46427810,0.27790160
1.02670005,0.46427810,0.26892910
1.02680005,0.46427810,0.26892910
1.02690005,0.46427810,0.25992610
1.02700005,0.46427810,0.27790160
1.02710005,0.46427810,0.27790160
1.02720005,0.47337260,0.27790160
1.02730005,0.46427810,0.26892910
1.02740005,0.46427810,0.26892910
1.02750005,0.46427810,0.27790160
1.02760005,0.46427810,0.27790160
1.02770005,0.46427810,0.27790160
1.02780005,0.46427810,0.27790160
1.02790005,0.46427810,0.27790160
1.02800005,0.46427810,0.27790160
1.02810005,0.46427810,0.27790160
1.02820005,0.48246710,0.27790160
1.02830005,0.46427810,0.26892910
1.02840005,0.46427810,0.26892910
1.02850005,0.46427810,0.26892910
1.02860005,0.46427810,0.27790160
1.02870005,0.46427810,0.27790160
1.02880005,0.46427810,0.27790160
